Type,Aggregation,Statement,Matrix_A,Matrix_B,Vector_V,Execution,Heap,RSS,Database-L2-Norm,Tensorflow-L2-Norm,Database-MSE,Tensorflow-MSE,Database-Sum,Tensorflow-Sum
float4,standard,3,1600,1600,40,0.194569,0.042802734375,0.17703125,10.931992676516227,3.371762247312793e-06,2.9877115969851107,2.8421951631009543e-13,444.1870592,440.3435
float4,standard,4,1600,1600,40,0.235551,0.04361328125,0.177724609375,0.00012839551053151198,5.8501487140215666e-05,4.121351781161901e-10,8.556059994042048e-11,8856.20917,8856.209
bfloat,standard,1,3600,3600,60,0.199044,0.04291015625,0.17919921875,2266.269914956757,6.209763176986576,85599.65545730176,0.6426859785709736,12602.0,30208
bfloat,standard,2,3600,3600,60,0.658147,0.04861328125,0.184873046875,-1,-1,-1,-1,30105.448638163463,-1
bfloat,standard,3,3600,3600,60,0.198883,0.042802734375,0.1782421875,13.916523444864666,0.2440779058652204,3.2278270798577986,0.0009929004021925233,1003.1875,1008
bfloat,standard,4,3600,3600,60,0.206138,0.043408203125,0.181142578125,26.870700155829017,6.209763176986576,12.033908781074492,0.6426859785709736,30044.0,30208
float8,standard,1,4900,4900,70,0.195827,0.04306640625,0.178603515625,8.453822357660142e-12,0.0,1.0209587493553497e-24,0.0,39469.0125097012,39469.012509701184
float8,standard,2,4900,4900,70,0.869774,0.0580859375,0.1951953125,-1,-1,-1,-1,39469.01250970118,-1
float8,standard,3,4900,4900,70,0.188263,0.042841796875,0.1786328125,15.447918031581443,0.0,3.409116735863701,0.0,1103.5682220609224,1115.0334562769478
float8,standard,4,4900,4900,70,0.182191,0.04345703125,0.17916015625,1.374858882450988e-12,0.0,2.7003384952205425e-26,0.0,39469.012509701184,39469.012509701184
float4,standard,1,4900,4900,70,0.203729,0.0429296875,0.17830078125,0.005678305747376522,0.00023495755074596147,4.606165165812748e-07,7.886435807505866e-10,43547.78288,43547.777
float4,standard,2,4900,4900,70,0.896663,0.055126953125,0.190771484375,-1,-1,-1,-1,43547.781324032745,-1
float4,standard,3,4900,4900,70,0.220848,0.042802734375,0.17673828125,15.863613037905035,6.572777342277311e-06,3.5950602659484368,6.171628855879142e-13,1244.11541,1255.159
float4,standard,4,4900,4900,70,0.207797,0.04341796875,0.17759765625,0.0007178771768368045,0.00023495755074596147,7.36210915747401e-09,7.886435807505866e-10,43547.781339999994,43547.777
bfloat,standard,1,4900,4900,70,0.212936,0.042919921875,0.1796484375,2893.931603468105,9.615104250295818,119640.57322216398,1.3207175677722387,15319.0,38656
bfloat,standard,2,4900,4900,70,0.974352,0.050458984375,0.18884765625,-1,-1,-1,-1,39453.479621383514,-1
bfloat,standard,3,4900,4900,70,0.167157,0.04283203125,0.178271484375,15.437188843551628,0.2847419590542455,3.4043828484496403,0.0011582569035149945,1099.125,1112
bfloat,standard,4,4900,4900,70,0.210108,0.043369140625,0.1783203125,44.94969524494596,9.615104250295818,28.86393003733596,1.3207175677722387,39324.0,38656
float8,standard,1,6400,6400,80,0.196425,0.043095703125,0.179716796875,1.4392951214266268e-11,0.0,2.5894630582031108e-24,0.0,63866.72358626124,63866.72358626123
float8,standard,2,6400,6400,80,1.222082,0.070400390625,0.202265625,-1,-1,-1,-1,63866.72358626122,-1
float8,standard,3,6400,6400,80,0.159447,0.04287109375,0.1796484375,19.224842089568057,0.0,4.619931917110344,0.0,1585.7152996181392,1592.808825469376
float8,standard,4,6400,6400,80,0.215836,0.04373046875,0.179814453125,2.1600499167107046e-12,0.0,5.832269553352402e-26,0.0,63866.723586261236,63866.72358626123
float4,standard,1,6400,6400,80,0.207793,0.042978515625,0.17759765625,0.009119403439657376,0.00026055072135710856,1.0395439886904348e-06,8.485834799963704e-10,63847.18804,63847.188
float4,standard,2,6400,6400,80,1.206619,0.057841796875,0.19234375,-1,-1,-1,-1,63847.19295701555,-1
float4,standard,3,6400,6400,80,0.187341,0.04279296875,0.177802734375,18.644429500577345,7.724826115516075e-06,4.345184392524986,7.459117314369897e-13,1584.009228,1577.2133
float4,standard,4,6400,6400,80,0.199249,0.043408203125,0.17744140625,0.0009979395150690599,0.00026055072135710856,1.2448540946703379e-08,8.485834799963704e-10,63847.191269999996,63847.188
bfloat,standard,1,6400,6400,80,0.215418,0.042939453125,0.177646484375,4910.120392394257,10.18404908103132,301366.02834757406,1.296435696060686,20146.0,62976
bfloat,standard,2,6400,6400,80,1.322425,0.056943359375,0.19431640625,-1,-1,-1,-1,63857.688430833165,-1
bfloat,standard,3,6400,6400,80,0.168873,0.04279296875,0.17783203125,19.4682708891486,0.32249713643300365,4.737669642665885,0.0013000550375935921,1582.9375,1584
bfloat,standard,4,6400,6400,80,0.207672,0.043486328125,0.179052734375,75.06698463407075,10.18404908103132,70.43815227564767,1.296435696060686,63628.0,62976
float8,standard,1,8100,8100,90,0.21498,0.043466796875,0.178798828125,2.3818138645653956e-11,0.0,6.3033747615954936e-24,0.0,86938.66788235407,86938.66788235404
float8,standard,2,8100,8100,90,1.675803,0.075732421875,0.212509765625,-1,-1,-1,-1,86938.66788235406,-1
float8,standard,3,8100,8100,90,0.192846,0.04294921875,0.178115234375,18.579851459062258,0.0,3.8356764471201985,0.0,1919.161619331372,1926.5276115046966
